city,lat,lon,datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Washington,38.9072,-77.0369,2026-07-09 18:00:00+00:00,2,148.97,0.23,2.02,84.8,0.97,5.15,5.44,0.19
Washington,38.9072,-77.0369,2026-07-09 19:00:00+00:00,2,151.55,0.21,1.85,87.04,0.88,5.6,5.88,0.25
Washington,38.9072,-77.0369,2026-07-09 20:00:00+00:00,2,154.89,0.28,2.19,83.27,0.81,6.2,6.47,0.36
Washington,38.9072,-77.0369,2026-07-09 21:00:00+00:00,2,159.77,0.38,2.86,79.8,0.75,6.6,6.86,0.45
Washington,38.9072,-77.0369,2026-07-09 22:00:00+00:00,2,169.84,0.53,4.32,70.19,0.69,6.81,7.07,0.55
Washington,38.9072,-77.0369,2026-07-09 23:00:00+00:00,1,180.52,0.49,6.11,55.17,0.65,6.97,7.24,0.59
Washington,38.9072,-77.0369,2026-07-10 00:00:00+00:00,1,186.41,0.17,7.31,43.17,0.63,7.13,7.45,0.57
Washington,38.9072,-77.0369,2026-07-11 01:00:00+00:00,1,162.68,0.0,4.2,48.37,0.3,2.77,2.94,0.38
Washington,38.9072,-77.0369,2026-07-11 02:00:00+00:00,1,161.03,0.0,3.98,41.15,0.3,2.72,2.92,0.35
Washington,38.9072,-77.0369,2026-07-11 03:00:00+00:00,1,156.38,0.0,3.8,36.12,0.29,2.54,2.78,0.32
Washington,38.9072,-77.0369,2026-07-11 04:00:00+00:00,1,148.69,0.0,3.54,31.01,0.26,2.24,2.48,0.3
Washington,38.9072,-77.0369,2026-07-11 05:00:00+00:00,1,139.74,0.0,2.99,25.5,0.22,1.97,2.18,0.28
Washington,38.9072,-77.0369,2026-07-11 06:00:00+00:00,1,131.22,0.0,2.47,21.42,0.19,1.78,1.97,0.27
Washington,38.9072,-77.0369,2026-07-11 07:00:00+00:00,1,123.96,0.0,2.12,18.14,0.17,1.64,1.82,0.28
Washington,38.9072,-77.0369,2026-07-11 08:00:00+00:00,1,118.41,0.01,1.91,15.21,0.16,1.54,1.73,0.28
Washington,38.9072,-77.0369,2026-07-11 09:00:00+00:00,1,114.26,0.01,1.85,12.74,0.16,1.47,1.67,0.29
Washington,38.9072,-77.0369,2026-07-11 10:00:00+00:00,1,112.25,0.03,1.96,10.54,0.15,1.43,1.65,0.3
Washington,38.9072,-77.0369,2026-07-11 11:00:00+00:00,1,116.09,0.17,2.58,8.87,0.16,1.47,1.72,0.35
Washington,38.9072,-77.0369,2026-07-11 12:00:00+00:00,1,126.37,0.92,3.01,9.6,0.18,1.59,1.88,0.44
Washington,38.9072,-77.0369,2026-07-11 13:00:00+00:00,1,135.33,1.21,3.34,13.9,0.23,1.85,2.19,0.53
Washington,38.9072,-77.0369,2026-07-11 14:00:00+00:00,1,141.23,1.09,3.29,22.46,0.32,2.38,2.78,0.56
Washington,38.9072,-77.0369,2026-07-11 15:00:00+00:00,1,145.69,0.67,2.77,39.36,0.46,3.47,3.93,0.56
Washington,38.9072,-77.0369,2026-07-11 16:00:00+00:00,2,146.8,0.23,1.49,76.57,0.7,5.21,5.5,0.07
Washington,38.9072,-77.0369,2026-07-11 17:00:00+00:00,2,143.93,0.16,1.07,88.25,0.56,4.79,4.97,0.02
Washington,38.9072,-77.0369,2026-07-11 18:00:00+00:00,2,142.63,0.15,0.98,93.54,0.48,4.66,4.81,0.04
Washington,38.9072,-77.0369,2026-07-11 19:00:00+00:00,2,143.55,0.15,1.08,95.06,0.43,4.63,4.77,0.09
Washington,38.9072,-77.0369,2026-07-11 20:00:00+00:00,2,144.96,0.17,1.42,91.63,0.4,4.59,4.74,0.19
Washington,38.9072,-77.0369,2026-07-11 21:00:00+00:00,2,147.05,0.18,2.02,88.07,0.38,4.38,4.54,0.32
Washington,38.9072,-77.0369,2026-07-11 22:00:00+00:00,2,152.84,0.21,3.31,79.64,0.37,4.09,4.25,0.49
Washington,38.9072,-77.0369,2026-07-11 23:00:00+00:00,2,158.55,0.16,4.58,66.46,0.35,3.79,3.96,0.63
Washington,38.9072,-77.0369,2026-07-12 00:00:00+00:00,1,161.18,0.04,5.18,55.22,0.32,3.53,3.7,0.62
Washington,38.9072,-77.0369,2026-07-12 01:00:00+00:00,1,159.83,0.0,5.13,45.69,0.31,3.33,3.51,0.5
Washington,38.9072,-77.0369,2026-07-12 02:00:00+00:00,1,160.25,0.0,5.01,37.92,0.31,3.26,3.44,0.45
Washington,38.9072,-77.0369,2026-07-12 03:00:00+00:00,1,161.2,0.0,5.05,32.12,0.32,3.22,3.4,0.46
Washington,38.9072,-77.0369,2026-07-12 04:00:00+00:00,1,157.97,0.0,4.67,28.27,0.31,3.15,3.33,0.44
Washington,38.9072,-77.0369,2026-07-12 05:00:00+00:00,1,154.26,0.0,3.79,27.31,0.3,3.13,3.29,0.34
Washington,38.9072,-77.0369,2026-07-12 06:00:00+00:00,1,151.78,0.0,3.0,29.4,0.34,3.15,3.3,0.26
Washington,38.9072,-77.0369,2026-07-12 07:00:00+00:00,1,151.04,0.0,2.61,32.6,0.4,3.25,3.39,0.21
Washington,38.9072,-77.0369,2026-07-12 08:00:00+00:00,1,152.58,0.0,2.62,30.44,0.43,3.49,3.62,0.2
Washington,38.9072,-77.0369,2026-07-12 09:00:00+00:00,1,157.68,0.0,2.94,28.63,0.5,4.05,4.19,0.19
Washington,38.9072,-77.0369,2026-07-12 10:00:00+00:00,1,169.49,0.0,3.47,30.76,0.72,5.4,5.53,0.17
Washington,38.9072,-77.0369,2026-07-12 11:00:00+00:00,1,185.68,0.0,4.21,31.96,0.76,7.35,7.46,0.17
Washington,38.9072,-77.0369,2026-07-12 12:00:00+00:00,1,203.48,0.02,5.08,32.3,0.73,9.69,9.8,0.18
Washington,38.9072,-77.0369,2026-07-12 13:00:00+00:00,2,217.49,0.08,5.43,34.6,0.69,12.21,12.35,0.19
Washington,38.9072,-77.0369,2026-07-12 14:00:00+00:00,2,223.27,0.14,5.28,36.02,0.65,14.05,14.23,0.2
Washington,38.9072,-77.0369,2026-07-12 15:00:00+00:00,2,223.52,0.19,4.88,37.33,0.6,15.02,15.23,0.21
Washington,38.9072,-77.0369,2026-07-12 16:00:00+00:00,2,220.1,0.13,4.53,40.12,0.56,15.17,15.38,0.22
Washington,38.9072,-77.0369,2026-07-12 17:00:00+00:00,2,214.45,0.08,4.18,45.27,0.53,14.73,14.94,0.22
Washington,38.9072,-77.0369,2026-07-12 18:00:00+00:00,2,207.05,0.05,3.75,52.65,0.5,13.77,13.97,0.22
Washington,38.9072,-77.0369,2026-07-12 19:00:00+00:00,2,198.76,0.03,3.34,59.8,0.44,12.37,12.56,0.2
Washington,38.9072,-77.0369,2026-07-12 20:00:00+00:00,2,190.79,0.04,3.1,60.3,0.37,11.04,11.2,0.19
Washington,38.9072,-77.0369,2026-07-12 21:00:00+00:00,1,181.54,0.07,3.02,59.53,0.31,9.58,9.71,0.18
Washington,38.9072,-77.0369,2026-07-12 22:00:00+00:00,1,169.43,0.09,2.97,58.75,0.28,7.99,8.14,0.18
Washington,38.9072,-77.0369,2026-07-12 23:00:00+00:00,1,156.45,0.04,2.93,57.81,0.29,6.54,6.92,0.18
Washington,38.9072,-77.0369,2026-07-13 00:00:00+00:00,1,143.1,0.01,2.77,57.28,0.32,5.28,6.06,0.17
Washington,38.9072,-77.0369,2026-07-13 01:00:00+00:00,1,131.5,0.0,2.7,53.38,0.32,4.41,5.82,0.19
Washington,38.9072,-77.0369,2026-07-13 02:00:00+00:00,1,124.3,0.0,2.84,45.99,0.31,4.01,6.26,0.22
Washington,38.9072,-77.0369,2026-07-13 03:00:00+00:00,1,119.93,0.0,3.09,40.68,0.3,3.83,6.96,0.26
Washington,38.9072,-77.0369,2026-07-13 04:00:00+00:00,1,115.54,0.0,3.17,35.82,0.28,3.75,7.65,0.29
Washington,38.9072,-77.0369,2026-07-13 05:00:00+00:00,1,111.59,0.0,3.0,31.05,0.25,3.73,8.27,0.31
Washington,38.9072,-77.0369,2026-07-13 06:00:00+00:00,1,107.45,0.0,2.65,27.34,0.23,3.72,8.61,0.33
Washington,38.9072,-77.0369,2026-07-13 07:00:00+00:00,1,104.12,0.0,2.33,25.07,0.21,3.68,8.67,0.33
Washington,38.9072,-77.0369,2026-07-13 08:00:00+00:00,1,102.22,0.0,2.09,25.51,0.22,3.62,8.67,0.29
Washington,38.9072,-77.0369,2026-07-13 09:00:00+00:00,1,101.85,0.0,1.97,27.62,0.25,3.51,8.71,0.26
Washington,38.9072,-77.0369,2026-07-13 10:00:00+00:00,1,102.55,0.0,2.09,29.31,0.28,3.39,8.75,0.24
Washington,38.9072,-77.0369,2026-07-13 11:00:00+00:00,1,108.38,0.02,3.06,30.05,0.32,3.31,8.92,0.26
Washington,38.9072,-77.0369,2026-07-13 12:00:00+00:00,1,118.32,0.23,4.38,33.95,0.4,3.22,9.31,0.31
Washington,38.9072,-77.0369,2026-07-13 13:00:00+00:00,1,123.84,0.4,4.53,41.97,0.52,3.05,9.63,0.35
Washington,38.9072,-77.0369,2026-07-13 14:00:00+00:00,1,124.68,0.5,4.01,48.27,0.59,2.86,9.54,0.4
Washington,38.9072,-77.0369,2026-07-13 15:00:00+00:00,1,122.31,0.44,3.03,58.25,0.64,2.68,9.42,0.44
Washington,38.9072,-77.0369,2026-07-13 16:00:00+00:00,2,115.74,0.19,1.7,73.53,0.57,2.41,9.03,0.35
Washington,38.9072,-77.0369,2026-07-13 17:00:00+00:00,2,112.35,0.14,1.27,76.84,0.52,2.21,8.27,0.31
Washington,38.9072,-77.0369,2026-07-13 18:00:00+00:00,2,110.82,0.13,1.03,78.47,0.5,2.16,7.92,0.29
Washington,38.9072,-77.0369,2026-07-13 19:00:00+00:00,2,110.24,0.12,0.92,81.76,0.47,2.15,7.33,0.28
Washington,38.9072,-77.0369,2026-07-13 20:00:00+00:00,2,108.74,0.1,1.01,84.7,0.45,2.12,6.42,0.27
Washington,38.9072,-77.0369,2026-07-13 21:00:00+00:00,2,108.38,0.11,1.26,85.68,0.45,2.07,5.93,0.27
Washington,38.9072,-77.0369,2026-07-13 22:00:00+00:00,2,111.87,0.13,2.05,82.11,0.49,2.08,5.87,0.35
Washington,38.9072,-77.0369,2026-07-13 23:00:00+00:00,2,116.93,0.1,3.16,74.09,0.57,2.12,5.99,0.47
Washington,38.9072,-77.0369,2026-07-14 00:00:00+00:00,2,119.64,0.03,3.83,67.46,0.65,2.14,6.08,0.56
Washington,38.9072,-77.0369,2026-07-14 01:00:00+00:00,1,121.03,0.0,4.26,58.83,0.66,2.16,6.06,0.64
Washington,38.9072,-77.0369,2026-07-14 02:00:00+00:00,1,123.59,0.0,4.73,49.3,0.62,2.23,6.11,0.65
Washington,38.9072,-77.0369,2026-07-14 03:00:00+00:00,1,125.81,0.0,5.09,42.01,0.56,2.33,6.24,0.51
Washington,38.9072,-77.0369,2026-07-14 04:00:00+00:00,1,126.03,0.0,5.37,32.09,0.44,2.42,6.25,0.39
Washington,38.9072,-77.0369,2026-07-14 05:00:00+00:00,1,124.15,0.01,5.12,22.32,0.32,2.53,6.26,0.38
Washington,38.9072,-77.0369,2026-07-14 06:00:00+00:00,1,120.02,0.01,4.45,16.57,0.27,2.63,6.33,0.42
Washington,38.9072,-77.0369,2026-07-14 07:00:00+00:00,1,115.8,0.02,4.09,14.02,0.29,2.72,6.46,0.62
Washington,38.9072,-77.0369,2026-07-14 08:00:00+00:00,1,113.85,0.02,4.25,13.86,0.39,2.82,6.64,0.96
Washington,38.9072,-77.0369,2026-07-14 09:00:00+00:00,1,114.32,0.02,4.76,14.27,0.51,2.93,6.74,1.33
Washington,38.9072,-77.0369,2026-07-14 10:00:00+00:00,1,116.83,0.04,5.64,14.3,0.61,3.02,6.75,1.6
Washington,38.9072,-77.0369,2026-07-14 11:00:00+00:00,1,127.04,0.42,7.44,12.7,0.67,3.17,7.24,1.66
Washington,38.9072,-77.0369,2026-07-14 12:00:00+00:00,1,145.66,2.94,6.91,13.8,0.6,3.4,8.06,1.25
Washington,38.9072,-77.0369,2026-07-14 13:00:00+00:00,1,148.57,2.67,6.02,32.24,0.89,3.63,9.6,0.54
Washington,38.9072,-77.0369,2026-07-14 14:00:00+00:00,1,149.57,2.38,5.32,42.85,0.91,3.91,10.27,0.51
Washington,38.9072,-77.0369,2026-07-14 15:00:00+00:00,2,147.8,1.22,4.06,65.32,1.0,4.9,11.61,0.53
Washington,38.9072,-77.0369,2026-07-14 16:00:00+00:00,2,118.96,0.3,1.5,96.83,0.91,4.35,9.8,0.22
Washington,38.9072,-77.0369,2026-07-14 17:00:00+00:00,3,111.16,0.19,1.05,104.67,0.74,4.22,8.65,0.2
Washington,38.9072,-77.0369,2026-07-14 18:00:00+00:00,3,110.23,0.18,1.02,109.14,0.7,4.62,8.7,0.22
Washington,38.9072,-77.0369,2026-07-14 19:00:00+00:00,3,109.27,0.18,1.03,110.88,0.62,4.6,8.23,0.26
Washington,38.9072,-77.0369,2026-07-14 20:00:00+00:00,3,108.37,0.19,1.17,109.33,0.56,4.51,7.8,0.32
Washington,38.9072,-77.0369,2026-07-14 21:00:00+00:00,3,110.41,0.24,1.54,109.94,0.57,4.61,7.77,0.4
Washington,38.9072,-77.0369,2026-07-14 22:00:00+00:00,3,120.89,0.42,3.1,104.29,0.6,4.92,8.12,0.58
Washington,38.9072,-77.0369,2026-07-14 23:00:00+00:00,2,133.45,0.5,5.06,92.53,0.65,5.29,8.58,0.78
Washington,38.9072,-77.0369,2026-07-15 00:00:00+00:00,2,140.93,0.22,6.79,81.68,0.71,5.55,8.89,0.93
Washington,38.9072,-77.0369,2026-07-15 01:00:00+00:00,2,142.92,0.0,7.45,73.26,0.81,5.7,9.03,1.03
Washington,38.9072,-77.0369,2026-07-15 02:00:00+00:00,2,143.58,0.0,7.25,68.43,0.96,5.9,9.3,1.1
Washington,38.9072,-77.0369,2026-07-15 03:00:00+00:00,2,143.36,0.0,7.01,64.62,1.08,6.06,9.55,1.13
Washington,38.9072,-77.0369,2026-07-15 04:00:00+00:00,2,138.91,0.0,6.45,60.33,1.13,6.06,9.52,1.1
Washington,38.9072,-77.0369,2026-07-15 05:00:00+00:00,1,133.92,0.0,5.52,56.94,1.09,5.99,9.39,1.04
Washington,38.9072,-77.0369,2026-07-15 06:00:00+00:00,1,127.06,0.0,4.44,54.11,0.95,5.76,9.05,0.94
Washington,38.9072,-77.0369,2026-07-15 07:00:00+00:00,1,118.78,0.0,3.37,53.12,0.88,5.33,8.5,0.79
Washington,38.9072,-77.0369,2026-07-15 08:00:00+00:00,1,112.11,0.0,2.62,51.02,0.94,4.91,7.97,0.69
Washington,38.9072,-77.0369,2026-07-15 09:00:00+00:00,1,107.22,0.0,2.23,49.24,1.15,4.58,7.61,0.64
Washington,38.9072,-77.0369,2026-07-15 10:00:00+00:00,1,104.07,0.0,2.16,48.23,1.44,4.37,7.41,0.6
Washington,38.9072,-77.0369,2026-07-15 11:00:00+00:00,1,105.71,0.03,2.82,42.82,1.37,4.34,7.33,0.63
Washington,38.9072,-77.0369,2026-07-15 12:00:00+00:00,1,113.29,0.51,3.7,37.62,1.21,4.4,7.35,0.72
Washington,38.9072,-77.0369,2026-07-15 13:00:00+00:00,1,120.9,1.25,3.77,37.53,1.07,4.52,7.46,0.82
Washington,38.9072,-77.0369,2026-07-15 14:00:00+00:00,1,124.16,1.21,3.44,45.76,0.99,4.75,7.65,0.86
Washington,38.9072,-77.0369,2026-07-15 15:00:00+00:00,2,125.69,0.65,2.58,64.31,0.99,5.51,8.38,0.84
Washington,38.9072,-77.0369,2026-07-15 16:00:00+00:00,3,119.27,0.22,1.38,108.46,1.94,7.63,10.05,0.36
Washington,38.9072,-77.0369,2026-07-15 17:00:00+00:00,3,119.05,0.17,1.14,119.82,2.19,9.24,11.23,0.18
Washington,38.9072,-77.0369,2026-07-15 18:00:00+00:00,3,119.51,0.16,1.13,123.51,2.1,10.11,11.92,0.14
Washington,38.9072,-77.0369,2026-07-15 19:00:00+00:00,3,120.57,0.16,1.13,125.88,1.93,10.68,12.33,0.14
Washington,38.9072,-77.0369,2026-07-15 20:00:00+00:00,3,119.84,0.16,1.19,124.2,1.75,10.73,12.23,0.17
Washington,38.9072,-77.0369,2026-07-15 21:00:00+00:00,3,119.96,0.18,1.45,123.24,1.63,10.53,11.97,0.23
Washington,38.9072,-77.0369,2026-07-15 22:00:00+00:00,3,127.64,0.33,2.81,114.88,1.48,10.37,11.83,0.43
Washington,38.9072,-77.0369,2026-07-15 23:00:00+00:00,3,137.39,0.39,4.56,100.26,1.34,10.08,11.62,0.71
Washington,38.9072,-77.0369,2026-07-16 00:00:00+00:00,2,140.86,0.16,5.91,86.13,1.26,9.44,11.07,0.94
Washington,38.9072,-77.0369,2026-07-16 01:00:00+00:00,2,139.46,0.0,6.28,72.85,1.21,8.66,10.33,1.12
Washington,38.9072,-77.0369,2026-07-16 02:00:00+00:00,2,137.78,0.0,5.88,60.95,1.06,8.14,9.85,1.23
Washington,38.9072,-77.0369,2026-07-16 03:00:00+00:00,1,135.45,0.0,5.39,50.22,0.83,7.82,9.53,1.01
Washington,38.9072,-77.0369,2026-07-16 04:00:00+00:00,1,128.74,0.0,4.61,41.06,0.62,7.45,9.1,0.65
Washington,38.9072,-77.0369,2026-07-16 05:00:00+00:00,1,123.04,0.0,3.77,36.0,0.53,7.37,8.99,0.49
Washington,38.9072,-77.0369,2026-07-16 06:00:00+00:00,1,118.11,0.0,3.04,32.67,0.48,7.43,9.02,0.4
Washington,38.9072,-77.0369,2026-07-16 07:00:00+00:00,1,113.14,0.0,2.53,27.1,0.39,7.53,9.08,0.35
Washington,38.9072,-77.0369,2026-07-16 08:00:00+00:00,1,109.11,0.0,2.27,20.01,0.29,7.67,9.19,0.35
Washington,38.9072,-77.0369,2026-07-16 09:00:00+00:00,1,106.04,0.01,2.2,14.8,0.23,7.79,9.3,0.37
Washington,38.9072,-77.0369,2026-07-16 10:00:00+00:00,1,105.11,0.05,2.43,11.23,0.2,7.92,9.41,0.39
Washington,38.9072,-77.0369,2026-07-16 11:00:00+00:00,1,112.48,0.26,3.69,9.02,0.2,8.16,9.66,0.44
Washington,38.9072,-77.0369,2026-07-16 12:00:00+00:00,1,130.56,1.77,4.82,9.29,0.24,8.57,10.11,0.58
Washington,38.9072,-77.0369,2026-07-16 13:00:00+00:00,1,147.19,3.27,5.34,15.8,0.35,9.38,10.92,0.72
Washington,38.9072,-77.0369,2026-07-16 14:00:00+00:00,2,153.74,2.72,5.78,31.43,0.52,10.74,12.23,0.8
Washington,38.9072,-77.0369,2026-07-16 15:00:00+00:00,2,152.58,1.14,4.51,64.43,0.83,13.33,14.73,0.75
Washington,38.9072,-77.0369,2026-07-16 16:00:00+00:00,3,123.64,0.15,1.85,108.19,1.9,17.0,17.94,0.04
Washington,38.9072,-77.0369,2026-07-16 17:00:00+00:00,3,114.02,0.12,1.52,112.01,1.74,16.3,17.06,0.0
Washington,38.9072,-77.0369,2026-07-16 18:00:00+00:00,3,111.99,0.12,1.48,112.65,1.58,16.05,16.76,0.0
Washington,38.9072,-77.0369,2026-07-16 19:00:00+00:00,3,112.78,0.12,1.6,112.05,1.47,16.17,16.88,0.0
Washington,38.9072,-77.0369,2026-07-16 20:00:00+00:00,3,113.82,0.11,1.93,108.23,1.39,16.03,16.76,0.06
Washington,38.9072,-77.0369,2026-07-16 21:00:00+00:00,3,116.47,0.11,2.54,104.58,1.38,15.68,16.42,0.12
Washington,38.9072,-77.0369,2026-07-16 22:00:00+00:00,2,126.97,0.2,4.46,93.7,1.35,15.7,16.48,0.28
Washington,38.9072,-77.0369,2026-07-16 23:00:00+00:00,2,139.51,0.29,6.46,80.35,1.25,15.88,16.7,0.57
Washington,38.9072,-77.0369,2026-07-17 00:00:00+00:00,2,146.62,0.12,7.65,70.74,1.18,15.9,16.78,0.78
Washington,38.9072,-77.0369,2026-07-17 01:00:00+00:00,2,148.81,0.0,7.83,62.41,1.11,15.7,16.63,0.89
Washington,38.9072,-77.0369,2026-07-17 02:00:00+00:00,2,149.83,0.0,7.35,54.83,1.0,15.53,16.5,0.88
Washington,38.9072,-77.0369,2026-07-17 03:00:00+00:00,2,149.54,0.0,6.79,47.0,0.8,15.14,16.14,0.75
Washington,38.9072,-77.0369,2026-07-17 04:00:00+00:00,2,144.55,0.0,5.98,39.04,0.59,14.43,15.43,0.59
Washington,38.9072,-77.0369,2026-07-17 05:00:00+00:00,2,139.18,0.0,5.0,32.48,0.44,14.09,15.08,0.49
Washington,38.9072,-77.0369,2026-07-17 06:00:00+00:00,2,132.83,0.0,4.12,26.1,0.32,13.97,14.92,0.46
Washington,38.9072,-77.0369,2026-07-17 07:00:00+00:00,2,123.29,0.0,3.47,22.5,0.28,13.4,14.26,0.46
Washington,38.9072,-77.0369,2026-07-17 08:00:00+00:00,2,117.84,0.0,3.21,23.48,0.37,12.58,13.35,0.54
Washington,38.9072,-77.0369,2026-07-17 09:00:00+00:00,2,129.59,0.0,3.34,28.58,0.58,12.14,12.81,0.74
Washington,38.9072,-77.0369,2026-07-17 10:00:00+00:00,2,225.49,0.0,3.68,52.2,1.48,16.69,17.33,1.56
Washington,38.9072,-77.0369,2026-07-17 11:00:00+00:00,3,346.94,0.01,4.48,62.43,1.97,26.93,27.57,2.33
Washington,38.9072,-77.0369,2026-07-17 12:00:00+00:00,3,441.0,0.18,5.69,65.21,2.15,37.86,38.5,2.78
Washington,38.9072,-77.0369,2026-07-17 13:00:00+00:00,3,499.02,0.56,5.87,71.14,2.29,47.01,47.65,2.93
Washington,38.9072,-77.0369,2026-07-17 14:00:00+00:00,4,527.72,0.65,5.1,85.54,2.43,53.79,54.45,2.88
Washington,38.9072,-77.0369,2026-07-17 15:00:00+00:00,4,537.67,0.49,3.96,106.55,2.54,59.04,59.71,2.75
Washington,38.9072,-77.0369,2026-07-17 16:00:00+00:00,4,550.11,0.27,2.56,137.08,2.5,67.18,67.67,3.52
Washington,38.9072,-77.0369,2026-07-17 17:00:00+00:00,4,559.14,0.21,2.06,151.99,2.24,70.65,71.04,4.04
Washington,38.9072,-77.0369,2026-07-17 18:00:00+00:00,4,563.26,0.19,2.01,161.77,2.14,72.16,72.54,4.11
Washington,38.9072,-77.0369,2026-07-17 19:00:00+00:00,4,591.23,0.19,2.07,165.58,1.82,73.38,73.73,4.64
Washington,38.9072,-77.0369,2026-07-17 20:00:00+00:00,4,601.1,0.2,2.41,160.86,1.48,71.71,72.04,4.81
Washington,38.9072,-77.0369,2026-07-17 21:00:00+00:00,4,597.22,0.22,3.21,158.5,1.36,70.37,70.7,4.74
Washington,38.9072,-77.0369,2026-07-17 22:00:00+00:00,4,601.14,0.28,5.36,147.18,1.28,70.76,71.12,4.34
Washington,38.9072,-77.0369,2026-07-17 23:00:00+00:00,4,600.53,0.23,7.59,123.75,1.17,71.81,72.21,3.63
Washington,38.9072,-77.0369,2026-07-18 00:00:00+00:00,4,594.38,0.06,8.68,102.88,1.07,72.17,72.61,3.13
Washington,38.9072,-77.0369,2026-07-18 01:00:00+00:00,4,581.8,0.0,8.3,88.41,0.99,71.82,72.31,2.74
Washington,38.9072,-77.0369,2026-07-18 02:00:00+00:00,4,577.3,0.0,7.61,80.75,0.97,72.26,72.88,2.51
Washington,38.9072,-77.0369,2026-07-18 03:00:00+00:00,4,572.02,0.0,7.07,76.84,0.99,72.13,73.05,2.21
Washington,38.9072,-77.0369,2026-07-18 04:00:00+00:00,4,544.54,0.0,5.76,81.94,1.18,67.69,69.26,1.92
Washington,38.9072,-77.0369,2026-07-18 05:00:00+00:00,4,501.82,0.0,4.76,79.59,1.22,61.48,63.93,1.42
Washington,38.9072,-77.0369,2026-07-18 06:00:00+00:00,4,440.94,0.0,4.01,74.97,1.21,53.58,56.83,0.95
Washington,38.9072,-77.0369,2026-07-18 07:00:00+00:00,3,370.74,0.0,3.52,67.93,1.12,45.53,49.14,0.58
Washington,38.9072,-77.0369,2026-07-18 08:00:00+00:00,3,311.49,0.0,3.19,58.64,0.96,39.6,43.15,0.38
Washington,38.9072,-77.0369,2026-07-18 09:00:00+00:00,3,262.27,0.0,3.04,50.06,0.81,34.9,38.2,0.3
Washington,38.9072,-77.0369,2026-07-18 10:00:00+00:00,3,223.17,0.0,3.1,42.56,0.71,31.04,34.0,0.28
Washington,38.9072,-77.0369,2026-07-18 11:00:00+00:00,3,194.85,0.01,3.77,37.09,0.7,27.45,30.04,0.31
Washington,38.9072,-77.0369,2026-07-18 12:00:00+00:00,2,175.97,0.18,4.73,34.94,0.78,23.83,26.04,0.4
Washington,38.9072,-77.0369,2026-07-18 13:00:00+00:00,2,161.59,0.48,4.67,37.97,0.94,20.25,22.13,0.59
Washington,38.9072,-77.0369,2026-07-18 14:00:00+00:00,2,153.12,0.57,4.3,40.09,1.0,18.0,19.66,0.83
Washington,38.9072,-77.0369,2026-07-18 15:00:00+00:00,2,147.51,0.51,3.62,46.49,1.02,16.59,18.09,1.05
Washington,38.9072,-77.0369,2026-07-18 16:00:00+00:00,2,133.67,0.12,1.84,84.68,1.22,12.51,13.49,0.98
Washington,38.9072,-77.0369,2026-07-18 17:00:00+00:00,2,127.64,0.06,1.22,94.55,0.96,8.99,9.65,0.79
Washington,38.9072,-77.0369,2026-07-18 18:00:00+00:00,2,126.26,0.06,1.11,96.36,0.9,7.38,7.91,0.66
Washington,38.9072,-77.0369,2026-07-18 19:00:00+00:00,2,128.32,0.06,1.2,98.42,1.02,6.77,7.17,0.54
Washington,38.9072,-77.0369,2026-07-18 20:00:00+00:00,2,130.05,0.05,1.49,97.89,1.05,6.39,6.66,0.44
Washington,38.9072,-77.0369,2026-07-18 21:00:00+00:00,2,131.52,0.04,1.94,96.25,0.97,5.55,5.72,0.37
Washington,38.9072,-77.0369,2026-07-18 22:00:00+00:00,2,132.35,0.04,2.45,91.67,0.79,4.78,4.9,0.37
Washington,38.9072,-77.0369,2026-07-18 23:00:00+00:00,2,134.08,0.03,2.88,85.75,0.73,4.41,4.52,0.41
Washington,38.9072,-77.0369,2026-07-19 00:00:00+00:00,2,135.03,0.01,3.07,79.64,0.74,4.35,4.46,0.42
Washington,38.9072,-77.0369,2026-07-19 01:00:00+00:00,2,134.38,0.0,3.02,73.24,0.75,4.5,4.62,0.37
Washington,38.9072,-77.0369,2026-07-19 02:00:00+00:00,2,133.86,0.0,2.81,67.23,0.69,4.63,4.75,0.31
Washington,38.9072,-77.0369,2026-07-19 03:00:00+00:00,2,132.99,0.0,2.59,60.59,0.56,4.55,4.67,0.26
Washington,38.9072,-77.0369,2026-07-19 04:00:00+00:00,1,130.86,0.0,2.36,53.68,0.47,4.28,4.41,0.24
Washington,38.9072,-77.0369,2026-07-19 05:00:00+00:00,1,129.58,0.0,2.19,48.75,0.44,4.07,4.22,0.26
Washington,38.9072,-77.0369,2026-07-19 06:00:00+00:00,1,129.61,0.0,2.05,45.58,0.42,3.88,4.05,0.29
Washington,38.9072,-77.0369,2026-07-19 07:00:00+00:00,1,130.53,0.0,1.96,42.45,0.37,3.67,3.86,0.32
Washington,38.9072,-77.0369,2026-07-19 08:00:00+00:00,1,131.04,0.0,1.89,38.45,0.32,3.46,3.67,0.33
Washington,38.9072,-77.0369,2026-07-19 09:00:00+00:00,1,131.64,0.0,1.86,34.78,0.29,3.21,3.44,0.33
Washington,38.9072,-77.0369,2026-07-19 10:00:00+00:00,1,131.77,0.0,1.9,31.49,0.26,2.88,3.13,0.33
Washington,38.9072,-77.0369,2026-07-19 11:00:00+00:00,1,134.31,0.02,2.31,28.78,0.24,2.5,2.75,0.36
Washington,38.9072,-77.0369,2026-07-19 12:00:00+00:00,1,139.56,0.26,2.88,27.64,0.23,2.18,2.43,0.43
